num;code;url;status_code;launch_date;launch_vehicle;launch_site;
3164;2022105AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022105AJ;200;2022-08-31;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3165;2022105AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022105AH;200;2022-08-31;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3166;2022107AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AK;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3167;2022107AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AY;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3168;2022107AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AS;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3169;2022107BC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107BC;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3170;2022107AR;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AR;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3171;2022107AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AT;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3172;2022107AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AL;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3173;2022107AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AM;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3174;2022-107M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107M;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3175;2022107AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AH;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3176;2022107AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AU;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3177;2022107AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AE;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3178;2022107AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AG;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3179;2022-107W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107W;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3180;2022-107V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107V;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3181;2022107AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AV;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3182;2022107AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AP;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3183;2022107AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AF;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3184;2022107AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AN;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3185;2022107AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AX;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3186;2022107AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AZ;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3187;2022107AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AJ;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3188;2022107AQ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AQ;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3189;2022107AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AA;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3190;2022-107H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107H;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3191;2022107BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107BA;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3192;2022107AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AW;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3193;2022107BB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107BB;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3194;2022-107N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107N;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3195;2022-107K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107K;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3196;2022-107R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107R;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3197;2022-107Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107Q;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3198;2022-107J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107J;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3199;2022-107U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107U;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3200;2022-107L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107L;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3201;2022107AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AC;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3202;2022-107P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107P;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3203;2022-107S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107S;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3204;2022-107Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107Y;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3205;2022107AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AD;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3206;2022-107T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107T;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3207;2022107AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022107AB;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3208;2022-107Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107Z;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3209;2022-107X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107X;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3210;2022-107B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107B;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3211;2022-107E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107E;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3212;2022-107G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107G;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3213;2022-107F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107F;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3214;2022-107C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107C;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3215;2022-107A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107A;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3216;2022-107D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-107D;200;2022-09-05;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3217;2022-111J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111J;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3218;2022-111L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111L;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3219;2022-111P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111P;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3220;2022-111N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111N;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3221;2022-111E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111E;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3222;2022-111S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111S;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3223;2022-111H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111H;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3224;2022-111K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111K;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3225;2022-111M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111M;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3226;2022-111G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111G;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3227;2022-111D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111D;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3228;2022-111F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111F;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3229;2022111AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AC;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3230;2022111AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AB;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3231;2022111AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AE;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3232;2022-111A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111A;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3233;2022-111B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111B;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3234;2022111AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AD;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3235;2022-111Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111Z;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3236;2022-111C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111C;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3237;2022111AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AA;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3238;2022111AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AF;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3239;2022111AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AG;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3240;2022-111W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111W;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3241;2022111AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AH;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3242;2022-111X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111X;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3243;2022-111T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111T;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3244;2022-111U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111U;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3245;2022-111V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111V;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3246;2022-111Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111Y;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3247;2022-111Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111Q;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3248;2022-111R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-111R;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3249;2022111AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AJ;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3250;2022111AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022111AK;200;2022-09-11;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3251;2022-114P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114P;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3252;2022114AP;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AP;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3253;2022-114E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114E;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3254;2022114BE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114BE;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3255;2022-114S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114S;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3256;2022-114B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114B;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3257;2022114BF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114BF;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3258;2022114AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AD;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3259;2022114AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AC;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3260;2022114AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AE;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3261;2022-114Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114Q;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3262;2022-114F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114F;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3263;2022-114A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114A;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3264;2022-114Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114Z;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3265;2022-114H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114H;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3266;2022-114D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114D;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3267;2022114AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AA;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3268;2022114AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AK;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3269;2022-114J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114J;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3270;2022-114G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114G;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3271;2022-114C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114C;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3272;2022-114M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114M;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3273;2022-114L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114L;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3274;2022-114N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114N;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3275;2022114BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114BA;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3276;2022-114K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114K;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3277;2022-114Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114Y;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3278;2022114AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AJ;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3279;2022114AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AB;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3280;2022114AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AH;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3281;2022-114R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114R;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3282;2022-114W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114W;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3283;2022-114V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114V;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3284;2022114AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AF;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3285;2022-114U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114U;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3286;2022114AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AY;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3287;2022114AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AG;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3288;2022114AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AV;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3289;2022-114T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114T;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3290;2022-114X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-114X;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3291;2022114AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AZ;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3292;2022114AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114AX;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
3293;2022114BC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022114BC;200;2022-09-19;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
